ID,קישור לאתר,שם,סוג,מספר,מספר פרטי,מספר פרטי טקסט,כנסת,סטטוס,סטטוס חיצוני,קוד סיבת עצירה,סיבת עצירה,רציפות,קטגוריה של הוועדה,ועדה מטפלת,יוזם ראשון,מגדר יוזם ראשון,קוד סיעה אחרונה יוזם ראשון,סיעה אחרונה יוזם ראשון,יוזמים,מצטרפים,הוסרו,פטור ק0,הנחה ק0,דיון ק0,הצבעה ק0,פטור ק1,הנחה ק1,דיון ק1,הצבעה ק1,פטור ק2,הנחה ק2,דיון ק2,הצבעה ק2,פטור ק3,הנחה ק3,דיון ק3,הצבעה ק3,פרסום,תחילה,תום תוקף,סדרת פרסום,מספר חוברת,מספר עמוד
2212250,לאתר,"הצעת חוק שיקום נכי נפש בקהילה (תיקון - שינוי מונחים בתחום הדיור), התשפ""ד-2023",פרטית,NULL,4151,פ/4151/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,גלית דיסטל אטבריאן,נקבה,1096,הליכוד,גלית דיסטל אטבריאן,"ניסים ואטורי, בועז ביסמוט, טלי גוטליב, חנוך דב מלביצקי, משה סעדה, לימור סון הר מלך, ששון ששי גואטה, שלום דנינו, קטי קטרין שטרית, אליהו רביבו",NULL,NULL,25/12/2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212280,לאתר,"הצעת חוק סיוע לסטודנטים המשרתים במילואים (הוראת שעה - חרבות ברזל), התשפ""ד-2023",פרטית,NULL,4144,פ/4144/25,25,122,מוזגה עם הצעת חוק אחרת,NULL,NULL,NULL,חינוך,ועדת החינוך התרבות והספורט,מיכאל מרדכי ביטון,זכר,1098,כחול לבן - המחנה הממלכתי,"מיכאל מרדכי ביטון, יוסף טייב, אופיר כץ, מירב בן ארי, יאיר לפיד, אריה מכלוף דרעי, אביגדור ליברמן, מרב מיכאלי, משה גפני, רון כץ, ינון אזולאי, נעמה לזימי, עודד פורר, שרון ניר, חמד עמאר, מטי צרפתי הרכבי, אלון שוסטר, יונתן מישרקי, פנינה תמנו, אברהם בצלאל, שלי טל מירון, אלי דלל, טלי גוטליב, יוראי להב הרצנו, דבי ביטון, נאור שירי, ארז מלול, משה פסל, ששון ששי גואטה, ישראל אייכלר, יעקב אשר, משה סעדה, משה סולומון, קטי קטרין שטרית, אושר שקלים, צגה מלקו, חוה אתי עטייה, אריאל קלנר, דן אילוז, יצחק קרויזר, בועז טופורובסקי, מתן כהנא, אורית פרקש הכהן, שרן מרים השכל, יבגני סובה, יוליה מלינובסקי, צבי ידידיה סוכות, אליהו ברוכי, משה רוט, יצחק פינדרוס, סימון מושיאשוילי, ניסים ואטורי, שלום דנינו, חנוך דב מלביצקי, בועז ביסמוט, לימור סון הר מלך, צביקה פוגל, דני דנון, יולי יואל אדלשטיין, אלעזר שטרן, מיכל שיר סגמן, יואב סגלוביץ', רם בן ברק, מיקי לוי, עידן רול, ולדימיר בליאק, טטיאנה מזרסקי, סימון דוידסון, משה טור פז, יסמין פרידמן, מאיר כהן, זאב אלקין, אלמוג כהן, אליהו רביבו, דוד ביטן, אוהד טל, ירון לוי, מירב כהן, גלעד קריב, אפרת רייטן מרום, גלית דיסטל אטבריאן, מיכל מרים וולדיגר, קארין אלהרר, שמחה רוטמן, עמית הלוי",NULL,NULL,NULL,25/12/2023,17/01/2024,17/01/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212298,לאתר,"חוק כליאתם של לוחמים בלתי חוקיים (תיקון מס' 4 והוראת שעה – חרבות ברזל), התשפ""ד-2023",ממשלתית,1690,NULL,NULL,25,118,התקבלה בקריאה שלישית,NULL,NULL,NULL,חוץ וביטחון,ועדת החוץ והביטחון,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/12/2023,14/12/2023,14/12/2023,1,18/12/2023,18/12/2023,18/12/2023,1,NULL,18/12/2023,18/12/2023,18/12/2023,18/12/2023,NULL,ספר החוקים,3130,302
2212299,לאתר,"חוק זכויות החולה (תיקון מס' 16), התשפ""ד-2024",ממשלתית,1689,NULL,NULL,25,118,התקבלה בקריאה שלישית,NULL,NULL,NULL,בריאות,ועדת הבריאות,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/12/2023,18/12/2023,18/12/2023,1,15/01/2024,15/01/2024,15/01/2024,1,NULL,15/01/2024,15/01/2024,17/01/2024,17/01/2024,NULL,ספר החוקים,3149,480
2212311,לאתר,"הצעת חוק הודעה מוקדמת לפיטורים ולהתפטרות (תיקון - עובד שהורשע או נאשם בעבירה של גילוי הזדהות עם ארגון טרור והסתה לטרור), התשפ""ד-2024",פרטית,NULL,4213,פ/4213/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,יונתן מישרקי,זכר,1095,"ש""ס",יונתן מישרקי,NULL,NULL,NULL,22/01/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212317,לאתר,"הצעת חוק הביטוח הלאומי (תיקון - שיפוי המעסיק על הפרשות פנסיוניות בעד עובדו המשרת במילואים בנסיבות חירום) (הוראת שעה - חרבות ברזל), התשפ""ד-2023",פרטית,NULL,4142,פ/4142/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,ישראל אייכלר,זכר,1101,יהדות התורה,"ישראל אייכלר, חנוך דב מלביצקי, אופיר כץ, מיכל מרים וולדיגר, אליהו רביבו, יוסף טייב, חוה אתי עטייה, דבי ביטון, יצחק קרויזר, מיכאל מרדכי ביטון, אלון שוסטר, אפרת רייטן מרום",NULL,"זאב אלקין (מינוי לתפקיד שר בממשלה, הסרה מרשימת המציעים )",NULL,25/12/2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212318,לאתר,"הצעת חוק היחידה המיוחדת לחילופי מידע של גופי הביטחון והרשויות האזרחיות, התשפ""ד-2024 ",פרטית,NULL,4480,פ/4480/25,25,177,נעצרה,2505,"הסרה מסד""י בד. מוקדם",NULL,NULL,NULL,שרן מרים השכל,נקבה,1108,הימין הממלכתי,שרן מרים השכל,NULL,NULL,NULL,01/04/2024,17/07/2024,17/07/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212336,לאתר,"הצעת חוק כלי הירייה (תיקון - פיקוח פרלמנטרי), התשפ""ד-2024",פרטית,NULL,4161,פ/4161/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,יואב סגלוביץ',זכר,1102,יש עתיד,"יואב סגלוביץ', מיקי לוי, קארין אלהרר, גלעד קריב",NULL,NULL,NULL,01/01/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212340,לאתר,"הצעת חוק המועצה לענף הלול (ייצור ושיווק) (תיקון - סימון ביצים), התשפ""ד-2024",פרטית,NULL,4299,פ/4299/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,אלי דלל,זכר,1096,הליכוד,אלי דלל,NULL,"שרן מרים השכל (מינוי לתפקיד סגן שר בממשלה, הסרה מרשימת המציעים )",NULL,12/02/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212352,לאתר,"הצעת חוק לשכת עורכי הדין (תיקון - התמחות ומבחני הסמכה) (הוראת שעה - חרבות ברזל), התשפ""ד-2023",פרטית,NULL,4155,פ/4155/25,25,108,הכנה לקריאה ראשונה,NULL,NULL,NULL,"חוקה, חוק ומשפט","ועדת החוקה, חוק ומשפט",שמחה רוטמן,זכר,1105,הציונות הדתית,"שמחה רוטמן, מיכאל מרדכי ביטון, יונתן מישרקי, צביקה פוגל, יעקב אשר, בועז ביסמוט, משה סעדה, חנוך דב מלביצקי, יולי יואל אדלשטיין",NULL,"מתן כהנא (התפטרות ח""כ מהכנסת, הסרה מרשימת המציעים )",NULL,25/12/2023,14/02/2024,14/02/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212371,לאתר,"הצעת חוק הביטוח הלאומי (תיקון - שיפוי המעסיק על הפרשות פנסיוניות בעד עובדו המשרת במילואים בנסיבות חירום) (הוראת שעה - חרבות ברזל), התשפ""ד- 2023",פרטית,NULL,4143,פ/4143/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,יבגני סובה,זכר,1104,ישראל ביתנו,יבגני סובה,NULL,NULL,NULL,25/12/2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212387,לאתר,"חוק שירות ביטחון (תיקון מס' 25 – הוראת שעה – חרבות ברזל) (העלאת גיל הפטור משירות מילואים), התשפ""ד-2023",ממשלתית,1691,NULL,NULL,25,118,התקבלה בקריאה שלישית,NULL,NULL,NULL,חוץ וביטחון,ועדת החוץ והביטחון,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,14/12/2023,14/12/2023,14/12/2023,1,27/12/2023,27/12/2023,27/12/2023,1,NULL,27/12/2023,27/12/2023,28/12/2023,28/12/2023,NULL,ספר החוקים,3136,418
2212422,לאתר,"הצעת חוק ההתגוננות האזרחית (תיקון - מנגנון נעילת דלת מרחב מוגן דירתי), התשפ""ד-2024",פרטית,NULL,4185,פ/4185/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,לימור סון הר מלך,נקבה,1106,עוצמה יהודית,"לימור סון הר מלך, מיכל מרים וולדיגר, אוהד טל, יוסף טייב, יונתן מישרקי, מיכאל מרדכי ביטון, יצחק קרויזר, משה סולומון, חנוך דב מלביצקי, טלי גוטליב, חוה אתי עטייה, קטי קטרין שטרית, צגה מלקו, ניסים ואטורי, אושר שקלים",NULL,"אברהם בצלאל (התפטרות ח""כ מהכנסת, הסרה מרשימת המציעים )",NULL,15/01/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212439,לאתר,"חוק הגישה לתוכן דיגיטלי לאחר פטירתו של אדם, התשפ""ד–2024",פרטית,1016,4163,פ/4163/25,25,118,התקבלה בקריאה שלישית,NULL,NULL,NULL,"חוקה, חוק ומשפט","ועדת החוקה, חוק ומשפט",ארז מלול,זכר,1095,"ש""ס",ארז מלול,NULL,NULL,NULL,01/01/2024,21/02/2024,21/02/2024,NULL,29/05/2024,04/06/2024,04/06/2024,NULL,16/07/2024,22/07/2024,22/07/2024,NULL,NULL,22/07/2024,22/07/2024,23/07/2024,23/07/2025,NULL,ספר החוקים,3256,1102
2212491,לאתר,"הצעת חוק מס קנייה (טובין ושירותים) (תיקון - שיעור המס על רכב חשמלי), התשפ""ד-2024",פרטית,NULL,4209,פ/4209/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,ינון אזולאי,זכר,1095,"ש""ס",ינון אזולאי,NULL,NULL,NULL,22/01/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212492,לאתר,"חוק הסדרים במשק המדינה (תיקוני חקיקה) (תיקון מס' 19), התשפ""ד-2023",ממשלתית,1692,NULL,NULL,25,118,התקבלה בקריאה שלישית,NULL,NULL,NULL,כלכלה,ועדת הכלכלה,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,18/12/2023,18/12/2023,18/12/2023,1,27/12/2023,27/12/2023,27/12/2023,1,NULL,27/12/2023,27/12/2023,28/12/2023,02/01/2024,NULL,ספר החוקים,3140,426
2212495,לאתר,"חוק גיל פרישה (הורה שילדו נפטר) (הוראת שעה) (תיקון מס' 2), התשפ""ד-2023",ממשלתית,1693,NULL,NULL,25,118,התקבלה בקריאה שלישית,NULL,NULL,NULL,עבודה ורווחה,ועדת העבודה והרווחה,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,18/12/2023,18/12/2023,18/12/2023,1,27/12/2023,27/12/2023,27/12/2023,1,NULL,27/12/2023,27/12/2023,28/12/2023,28/12/2023,NULL,ספר החוקים,3138,422
2212510,לאתר,"הצעת חוק עבודת נשים (תיקון - הרחבת ההקלות לבני ולבנות זוגם של משרתים במילואים), התשפ""ד-2024 ",פרטית,NULL,4172,פ/4172/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,מיכל מרים וולדיגר,נקבה,1105,הציונות הדתית,"מיכל מרים וולדיגר, גלית דיסטל אטבריאן, קטי קטרין שטרית, משה סולומון, לימור סון הר מלך, מיכאל מרדכי ביטון, משה טור פז",NULL,"עידן רול (התפטרות ח""כ מהכנסת, הסרה מרשימת המציעים )",NULL,08/01/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212525,לאתר,"הצעת חוק משפחות חיילים שנספו במערכה (תגמולים ושיקום) (תיקון - הכרה בארוסות חיילים שנספו במערכה), התשפ""ד-2024",פרטית,NULL,4165,פ/4165/25,25,122,מוזגה עם הצעת חוק אחרת,NULL,NULL,NULL,עבודה ורווחה,ועדת העבודה והרווחה,מירב כהן,נקבה,1102,יש עתיד,מירב כהן,NULL,NULL,NULL,01/01/2024,31/01/2024,31/01/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212538,לאתר,"הצעת חוק שירות המילואים (תיקון - הרחבת מתווה התגמולים לחיילי מילואים שאינם מפקדים), התשפ""ד-2024",פרטית,NULL,4179,פ/4179/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,מישל בוסקילה,זכר,1108,הימין הממלכתי,מישל בוסקילה,NULL,"זאב אלקין (מינוי לתפקיד שר בממשלה, העברה ליוזם אחר )",NULL,08/01/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212582,לאתר,"הצעת חוק מס קנייה (טובין ושירותים) (תיקון – שיעור המס על רכב חשמלי), התשפ""ד–2024",פרטית,NULL,4210,פ/4210/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,אחמד טיבי,זכר,1103,"חד""ש-תע""ל",אחמד טיבי,NULL,NULL,NULL,22/01/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212595,לאתר,"הצעת חוק הפרשנות (תיקון - הגדרת הפליה על רקע זהות מגדרית, נטייה מינית או אמונה דתית), התשפ""ד-2023",פרטית,NULL,4146,פ/4146/25,25,177,נעצרה,2505,"הסרה מסד""י בד. מוקדם",NULL,NULL,NULL,יוראי להב הרצנו,זכר,1102,יש עתיד,"יוראי להב הרצנו, יסמין פרידמן",NULL,NULL,NULL,25/12/2023,31/12/2025,31/12/2025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212621,לאתר,הצעת חוק-יסוד: ברית החיים,פרטית,NULL,4162,פ/4162/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,אריאל קלנר,זכר,1096,הליכוד,אריאל קלנר,NULL,NULL,NULL,01/01/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212627,לאתר,"הצעת חוק כביש אגרה (כביש ארצי לישראל) (תיקון - פטור מאגרה בשל האטה ממהירות הנסיעה המותרת), התשפ""ד-2023",פרטית,NULL,4149,פ/4149/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,אליהו רביבו,זכר,1096,הליכוד,אליהו רביבו,NULL,NULL,NULL,25/12/2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212656,לאתר,"הצעת חוק מגבלות על חזרתו של עבריין טרור לסביבת נפגע עבירה, התשפ""ד-2024",פרטית,NULL,4171,פ/4171/25,25,122,מוזגה עם הצעת חוק אחרת,NULL,NULL,NULL,ביטחון לאומי,הוועדה לביטחון לאומי,עודד פורר,זכר,1104,ישראל ביתנו,"עודד פורר, יבגני סובה, שרון ניר, יוליה מלינובסקי, חמד עמאר",NULL,NULL,NULL,08/01/2024,04/03/2024,04/03/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212657,לאתר,"הצעת חוק הדחת נציג ציבור התומך במאבק מזוין נגד מדינת ישראל (תיקוני חקיקה), התשפ""ד-2024",פרטית,NULL,4160,פ/4160/25,25,122,מוזגה עם הצעת חוק אחרת,NULL,NULL,NULL,פנים והגנת הסביבה,ועדת הפנים והגנת הסביבה,עודד פורר,זכר,1104,ישראל ביתנו,"עודד פורר, יבגני סובה, שרון ניר, יוליה מלינובסקי, חמד עמאר",NULL,NULL,NULL,01/01/2024,27/11/2024,27/11/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212660,לאתר,"הצעת חוק לדחיית הבחירות הכלליות לרשויות המקומיות (תיקון - מועד הבחירות), התשפ""ד-2023 ",פרטית,NULL,4156,פ/4156/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,אוהד טל,זכר,1105,הציונות הדתית,"אוהד טל, שמחה רוטמן, מיכל מרים וולדיגר, משה סולומון, טלי גוטליב, לימור סון הר מלך, משה גפני, יעקב אשר",NULL,"צבי ידידיה סוכות (כהונת הח""כ פסקה בשל התחדשות חברות ח""כ אחר, הסרה מרשימת המציעים ), אליהו ברוכי (כהונת הח""כ פסקה בשל התחדשות חברות ח""כ אחר, הסרה מרשימת המציעים ), יצחק פינדרוס (כהונת הח""כ פסקה בשל התחדשות חברות ח""כ אחר, הסרה מרשימת המציעים )",NULL,25/12/2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212665,לאתר,"הצעת חוק פיקוח על מחירים, שיווק וסבסוד של מזון ללא גלוטן, התשפ""ד-2023",פרטית,NULL,4148,פ/4148/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,נעמה לזימי,נקבה,1100,העבודה,נעמה לזימי,NULL,NULL,NULL,25/12/2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212666,לאתר,"הצעת חוק משפחות חיילים שנספו במערכה (תגמולים ושיקום) (תיקון - המונח יתום), התשפ""ד-2024",פרטית,NULL,4181,פ/4181/25,25,150,במליאה לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,נעמה לזימי,נקבה,1100,העבודה,נעמה לזימי,NULL,NULL,NULL,08/01/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212667,לאתר,"הצעת חוק השלכות חלוקתיות בחקיקה, התשפ""ד-2024",פרטית,NULL,4175,פ/4175/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,נעמה לזימי,נקבה,1100,העבודה,נעמה לזימי,NULL,NULL,NULL,08/01/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212681,לאתר,"הצעת חוק העבירות המינהליות (תיקון - הפחתת תוספת הפיגור על אי-תשלום קנס), התשפ""ד-2024 פ/4166/25",פרטית,NULL,4166,פ/4166/25,25,122,מוזגה עם הצעת חוק אחרת,NULL,NULL,NULL,"חוקה, חוק ומשפט","ועדת החוקה, חוק ומשפט",אחמד טיבי,זכר,1103,"חד""ש-תע""ל",אחמד טיבי,NULL,NULL,NULL,01/01/2024,31/01/2024,31/01/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212711,לאתר,"הצעת חוק הרשויות המקומיות (בחירות) (תיקון - הצבעת חיילים), התשפ""ד-2023",פרטית,NULL,4157,פ/4157/25,25,122,מוזגה עם הצעת חוק אחרת,NULL,NULL,NULL,פנים והגנת הסביבה,ועדת הפנים והגנת הסביבה,מיכאל מרדכי ביטון,זכר,1098,כחול לבן - המחנה הממלכתי,"מיכאל מרדכי ביטון, זאב אלקין",NULL,NULL,NULL,25/12/2023,24/01/2024,24/01/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212765,לאתר,"הצעת חוק רכזי ביטחון שוטף לאומי ביישובי ישראל המוגדרים, התשפ""ד-2024",פרטית,NULL,4320,פ/4320/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,יצחק קרויזר,זכר,1106,עוצמה יהודית,"יצחק קרויזר, צביקה פוגל, עודד פורר, אריאל קלנר, דוד ביטן, ששון ששי גואטה, שלום דנינו, ניסים ואטורי, דן אילוז, משה סולומון, גלעד קריב, חנוך דב מלביצקי, אושר שקלים, בועז ביסמוט, טלי גוטליב","אוהד טל, לימור סון הר מלך","צבי ידידיה סוכות (כהונת הח""כ פסקה בשל התחדשות חברות ח""כ אחר, הסרה מרשימת המציעים )",NULL,12/02/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212768,לאתר,"חוק לשכת עורכי הדין (תיקון מס' 41 - הוראת שעה – חרבות ברזל), התשפ""ד-2024",ממשלתית,1694,NULL,NULL,25,118,התקבלה בקריאה שלישית,NULL,NULL,NULL,"חוקה, חוק ומשפט","ועדת החוקה, חוק ומשפט",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25/12/2023,27/12/2023,27/12/2023,NULL,31/01/2024,05/02/2024,05/02/2024,NULL,NULL,05/02/2024,05/02/2024,06/02/2024,06/02/2024,31/12/2024,ספר החוקים,3154,504
2212776,לאתר,"חוק לייעול האכיפה והפיקוח העירוניים ברשויות המקומיות (הוראת שעה) (תיקון מס' 11), התשפ""ד-2023",ממשלתית,1695,NULL,NULL,25,118,התקבלה בקריאה שלישית,NULL,NULL,NULL,ביטחון לאומי,הוועדה לביטחון לאומי,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,25/12/2023,25/12/2023,25/12/2023,1,27/12/2023,27/12/2023,27/12/2023,1,NULL,27/12/2023,27/12/2023,28/12/2023,28/12/2023,NULL,ספר החוקים,3139,424
2212785,לאתר,"הצעת חוק התכנון והבנייה (תיקון - היטלי השבחה במיתקני אגירת אנרגיה), התשפ""ד-2024 ",פרטית,NULL,4195,פ/4195/25,25,122,מוזגה עם הצעת חוק אחרת,NULL,NULL,NULL,פנים והגנת הסביבה,ועדת הפנים והגנת הסביבה,יעקב אשר,זכר,1101,יהדות התורה,"יעקב אשר, אליהו ברוכי",NULL,NULL,NULL,15/01/2024,18/12/2024,18/12/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212790,לאתר,"הצעת חוק טוס כחול לבן, התשפ""ד-2024",פרטית,NULL,4203,פ/4203/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,ששון ששי גואטה,זכר,1096,הליכוד,ששון ששי גואטה,NULL,NULL,NULL,15/01/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212827,לאתר,"הצעת חוק סגירת ערוץ אלג'זירה, התשפ""ד-2024",פרטית,NULL,4251,פ/4251/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,מיכל מרים וולדיגר,נקבה,1105,הציונות הדתית,"מיכל מרים וולדיגר, ניסים ואטורי, לימור סון הר מלך, יצחק קרויזר, משה סעדה, אלי דלל, אושר שקלים, משה סולומון, בועז ביסמוט, שמחה רוטמן, אריאל קלנר, טלי גוטליב, עמית הלוי",NULL,"צבי ידידיה סוכות (כהונת הח""כ פסקה בשל התחדשות חברות ח""כ אחר, העברה ליוזם השני ), אלמוג כהן (מינוי לתפקיד סגן שר בממשלה, הסרה מרשימת המציעים ), יצחק פינדרוס (כהונת הח""כ פסקה בשל התחדשות חברות ח""כ אחר, הסרה מרשימת המציעים ), משה רוט (כהונת הח""כ פסקה בשל התחדשות חברות ח""כ אחר, הסרה מרשימת המציעים )",NULL,29/01/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212839,לאתר,"הצעת חוק הביטוח הלאומי (תיקון - החשבת תקופת מילואים לעניין עבודה מועדפת), התשפ""ד-2024",פרטית,NULL,4183,פ/4183/25,25,150,במליאה לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,שלי טל מירון,נקבה,1102,יש עתיד,"שלי טל מירון, דוד ביטן",NULL,NULL,NULL,15/01/2024,17/07/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
